0212_aru.csv
x,y,z,r,p,y,ori,ms,dpth,t
0.859876,2.29906,0.750777,0.589841,2.73451,3.09809,2.55564,0.0110366,1.35672,26.2089,
0.791515,2.30219,0.73569,0.895163,2.74485,-3.06308,2.28131,0.00860095,1.35716,26.2224,
0.67584,2.33899,0.74278,0.814604,2.70315,-3.02312,2.37463,0.0147676,1.35769,26.2739,
0.555593,2.37463,0.738255,0.91609,2.78353,-3.08892,2.2509,0.0106447,1.35908,26.3363,
0.403119,2.36526,0.715589,1.01239,2.66775,-3.02372,2.18921,0.0108278,1.35996,26.3711,
0.363041,2.37177,0.71343,1.03,2.66936,-3.02425,2.17182,0.0139832,1.35879,26.3977,
0.281958,2.37242,0.716659,1.06164,2.66266,-3.0264,2.14209,0.0124137,1.35857,26.4399,
0.114474,2.37269,0.704858,1.23557,2.728,-2.96834,1.97619,0.0102651,1.35802,26.5035,
-0.00252922,2.40068,0.719115,1.15088,2.79241,-3.05376,2.02671,0.00731325,1.35797,26.5849,
-0.0456433,2.40118,0.718101,1.17275,2.79318,-3.05296,2.00537,0.00969338,1.35797,26.6032,
-0.537665,2.35211,0.725632,1.38606,2.70027,-3.03464,1.82065,0.00970197,1.35669,26.8564,
-0.596497,2.3339,0.722009,1.41365,2.70269,-3.03378,1.79387,0.0109055,1.35722,26.8911,
-0.756742,2.27784,0.721064,1.49605,2.70277,-3.03736,1.71409,0.00714278,1.35965,26.97,
-0.796409,2.26461,0.718242,1.5174,2.70539,-3.04001,1.69238,0.00659585,1.36033,26.9868,
-0.894839,2.22306,0.717331,1.57134,2.70783,-3.03992,1.64031,0.0158556,1.36089,27.0334,
-0.909763,2.23225,0.724747,1.63439,2.80769,-3.02671,1.55868,0.00819206,1.36124,27.0445,
-1.00817,2.16898,0.719006,1.62942,2.70822,-3.03567,1.58601,0.0107718,1.37008,27.0908,
-1.49841,1.86518,0.717049,1.8145,2.76265,-3.11151,1.378,0.0150728,1.38437,27.3792,
