0212_4_aru.csv
x,y,z,r,p,y,ori,ms,dpth,t
-1.07627,-0.141353,0.465148,0.874119,2.71558,3.13663,2.2875,0.00991464,1.38145,26.3436,
-1.03596,-0.0846085,0.468781,1.14076,3.03645,-3.11531,2.0041,0.0101764,1.38319,26.3599,
-1.0376,-0.0988072,0.474117,0.870496,2.72849,-3.1125,2.29685,0.00910497,1.3866,26.3766,
-1.05144,-0.110348,0.466905,1.01556,2.79937,-3.13216,2.14386,0.0136747,1.39006,26.3996,
-1.06689,-0.122071,0.462053,1.25415,2.95126,-3.06618,1.90215,0.00901079,1.39332,26.4127,
-1.06689,-0.122071,0.462053,1.25415,2.95126,-3.06618,1.90215,0.0128751,1.39336,26.4297,
-1.04985,-0.113663,0.466841,1.01455,2.79704,-3.13224,2.14507,0.0101829,1.4003,26.4447,
-1.06497,-0.124914,0.462049,1.25125,2.94941,-3.06647,1.90518,0.00917029,1.40495,26.4775,
-1.06161,-0.128859,0.459414,1.1117,3.06408,-3.08476,2.03353,0.00977659,1.41055,26.5031,
-1.06297,-0.127761,0.462116,1.24831,2.9475,-3.06678,1.90827,0.00919318,1.41622,26.5319,
-1.06297,-0.127706,0.462032,1.24832,2.94758,-3.06684,1.90824,0.00986123,1.41745,26.5483,
-1.05944,-0.131491,0.459477,1.10764,3.06221,-3.08536,2.03764,0.0117102,1.42198,26.5676,
-1.07577,-0.163657,0.461841,0.765771,2.59664,3.0805,2.38945,0.0118203,1.42279,26.5835,
-1.02995,-0.0942813,0.467521,1.25728,2.93625,-3.10355,1.8961,0.0111766,1.43134,26.6133,
-1.00772,-0.0770186,0.473034,1.0468,2.80809,-3.0904,2.11959,0.00885057,1.4334,26.6282,
-1.0061,-0.080423,0.47308,1.04527,2.80559,-3.09048,2.12137,0.012547,1.44175,26.6787,
-1.00609,-0.0803927,0.473048,1.04527,2.80559,-3.09048,2.12137,0.0146205,1.44715,26.7031,
-0.981894,-0.0529961,0.472867,1.10862,3.04658,-3.08578,2.0375,0.0140648,1.44928,26.7389,
-1.02241,-0.0988911,0.467589,1.25767,2.95344,-3.0305,1.90295,0.0252218,1.47117,26.8364,
-0.979569,-0.0558604,0.47289,1.10475,3.04461,-3.08619,2.04144,0.0114424,1.474,26.8521,
-0.980996,-0.0604646,0.467754,1.09111,3.03497,3.11802,2.05104,0.0100055,1.47559,26.8654,
-0.986092,-0.0598133,0.474118,1.26775,2.93138,-3.06461,1.89105,0.0128016,1.48028,26.887,
-0.984833,-0.059464,0.466004,1.23618,3.12353,3.13738,1.90544,0.0123966,1.48448,26.903,
-1.01701,-0.0927765,0.462394,1.32123,3.03482,-3.09728,1.82531,0.0128706,1.48769,26.921,
-0.981888,-0.0557964,0.472981,1.25197,2.93198,-3.06812,1.90616,0.0133388,1.48885,26.9383,
-1.00695,-0.0955738,0.473865,1.10604,2.65769,-3.03988,2.09685,0.0132523,1.49667,26.9737,
-0.974021,-0.0581358,0.47065,1.09677,3.01006,-3.08372,2.05177,0.0125351,1.49972,26.9894,
-0.979609,-0.0587524,0.471728,1.24896,2.93174,-3.06842,1.90913,0.0121527,1.50207,27.0049,
-0.979609,-0.0587745,0.471782,1.24895,2.93163,-3.0684,1.90916,0.0129657,1.5052,27.0206,
-0.979609,-0.0587745,0.471782,1.24895,2.93163,-3.0684,1.90916,0.00886703,1.5052,27.0336,
-0.977471,-0.0618322,0.47179,1.24615,2.92991,-3.06867,1.91209,0.0130093,1.52313,27.127,
-0.977479,-0.0617731,0.471694,1.2462,2.92993,-3.06876,1.91202,0.016829,1.52688,27.1491,
-0.97749,-0.0618108,0.471798,1.24616,2.92986,-3.06866,1.91208,0.0115616,1.53133,27.1635,
-0.977507,-0.061821,0.471827,1.24621,2.92986,-3.06861,1.91204,0.00951505,1.53317,27.1757,
