1130_4_led.csv
x,y,z,r,p,y,ori,ms,dpth,t
1.15549,1.38006,0.516559,-0.155716,-0.257832,-2.53895,2.56592,0.019943,2.61009,11.4902,
1.02493,1.28116,0.494903,-0.157987,-0.321229,-2.58662,2.62087,0.0181425,2.60903,11.5112,
1.11689,1.34589,0.508937,-0.155466,-0.285023,-2.52145,2.55184,0.0233138,2.60802,11.5383,
1.00088,1.24874,0.491119,-0.150938,-0.33572,-2.62012,2.65424,0.0179365,2.60802,11.5591,
1.01227,1.25099,0.490278,-0.152058,-0.365428,-2.64179,2.67925,0.0172625,2.60589,11.5796,
1.17111,1.35698,0.515271,-0.140109,-0.260981,-2.56279,2.58747,0.0237925,2.60481,11.6067,
1.04512,1.25664,0.495808,-0.149838,-0.306191,-2.64571,2.67581,0.0207043,2.60422,11.6312,
1.10732,1.29714,0.519544,-0.120131,-0.0840975,-2.61819,2.62468,0.0218379,2.60293,11.6564,
1.1586,1.31916,0.516881,-0.137983,-0.20675,-2.62633,2.6446,0.0174274,2.6012,11.6769,
1.19396,1.35124,0.514362,-0.125347,-0.300846,-2.47391,2.5018,0.0189381,2.60084,11.6992,
1.0335,1.22383,0.48954,-0.147718,-0.357351,-2.64072,2.67639,0.0198891,2.59906,11.7242,
